0,1,2
97,18.0,85.0
52,,2.0
58,1.0,1.0
50,1.0,1.0
110,5.0,81.0
136,3.0,8.0
111,18.0,51.0
127,17.0,53.0
105,16.0,86.0
64,11.0,2.0
74,14.0,4.0
93,6.0,5.0
78,19.0,1.0
81,18.0,1.0
101,13.0,14.0
103,12.0,10.0
83,12.0,
78,14.0,3.0
104,6.0,7.0
102,9.0,4.0
69,8.0,3.0
96,15.0,3.0
90,3.0,5.0
83,22.0,2.0
70,15.0,2.0
147,12.0,77.0
147,14.0,78.0
138,8.0,14.0
149,9.0,67.0
135,11.0,80.0
147,15.0,82.0
153,11.0,69.0
151,16.0,60.0
146,17.0,78.0
151,13.0,70.0
147,16.0,62.0
142,6.0,18.0
159,18.0,60.0
139,12.0,78.0
123,8.0,12.0
159,18.0,66.0
115,14.0,10.0
121,13.0,1.0
144,16.0,7.0
99,20.0,1.0
86,12.0,8.0
104,23.0,12.0
124,14.0,13.0
100,12.0,9.0
132,9.0,5.0
156,16.0,2.0
134,15.0,3.0
104,12.0,1.0
105,16.0,6.0
115,14.0,12.0
80,15.0,2.0
232,9.0,8.0
114,19.0,4.0
127,15.0,7.0
379,28.0,221.0
339,27.0,195.0
225,8.0,8.0
223,10.0,10.0
123,13.0,2.0
115,15.0,11.0
119,13.0,9.0
358,43.0,221.0
133,19.0,10.0
308,15.0,7.0
335,19.0,9.0
307,11.0,9.0
313,8.0,16.0
292,12.0,9.0
293,18.0,8.0
272,9.0,11.0
277,10.0,7.0
294,12.0,13.0
224,8.0,5.0
375,20.0,10.0
321,11.0,9.0
303,12.0,5.0
329,12.0,10.0
341,15.0,5.0
202,7.0,8.0
446,38.0,13.0
128,14.0,12.0
158,1.0,27.0
156,4.0,9.0
142,15.0,12.0
137,12.0,7.0
160,1.0,25.0
146,5.0,9.0
131,3.0,11.0
119,7.0,14.0
131,4.0,24.0
116,17.0,6.0
149,21.0,19.0
202,22.0,20.0
209,20.0,10.0
190,16.0,11.0
201,24.0,16.0
178,19.0,13.0
155,15.0,12.0
189,20.0,8.0
175,16.0,13.0
187,24.0,12.0
205,21.0,11.0
168,17.0,12.0
164,16.0,10.0
173,18.0,14.0
183,18.0,20.0
187,19.0,84.0
428,41.0,178.0
219,25.0,85.0
233,41.0,201.0
113,22.0,102.0
117,22.0,92.0
147,18.0,117.0
100,15.0,120.0
185,23.0,95.0
98,23.0,104.0
123,26.0,98.0
120,22.0,94.0
133,22.0,113.0
201,24.0,89.0
146,15.0,13.0
132,13.0,6.0
133,10.0,4.0
128,9.0,18.0
93,5.0,7.0
111,8.0,6.0
125,16.0,7.0
124,9.0,5.0
92,9.0,7.0
106,10.0,5.0
110,10.0,7.0
104,9.0,10.0
114,14.0,13.0
110,12.0,7.0
157,15.0,8.0
141,8.0,19.0
138,15.0,11.0
161,21.0,20.0
170,14.0,18.0
145,23.0,10.0
162,20.0,11.0
153,11.0,14.0
137,17.0,11.0
147,9.0,23.0
155,18.0,21.0
165,14.0,25.0
161,16.0,23.0
176,12.0,26.0
167,21.0,13.0
147,20.0,19.0
100,21.0,9.0
88,17.0,6.0
106,16.0,9.0
93,15.0,5.0
99,13.0,9.0
102,14.0,11.0
119,19.0,16.0
93,24.0,8.0
100,16.0,18.0
91,17.0,6.0
114,22.0,15.0
95,5.0,8.0
106,20.0,6.0
96,16.0,12.0
108,16.0,7.0
141,34.0,61.0
139,25.0,73.0
129,23.0,65.0
145,26.0,48.0
129,26.0,52.0
145,29.0,46.0
176,32.0,41.0
132,24.0,49.0
139,37.0,59.0
131,35.0,57.0
133,29.0,58.0
127,25.0,65.0
118,23.0,51.0
171,29.0,49.0
132,35.0,62.0
114,30.0,63.0
218,19.0,121.0
124,8.0,10.0
192,20.0,14.0
171,8.0,6.0
164,7.0,6.0
180,15.0,15.0
165,11.0,5.0
96,5.0,5.0
214,12.0,21.0
330,28.0,125.0
157,5.0,115.0
179,16.0,7.0
165,10.0,5.0
178,20.0,14.0
185,20.0,12.0
320,20.0,19.0
209,17.0,114.0
220,9.0,22.0
135,4.0,77.0
151,11.0,8.0
130,12.0,10.0
121,15.0,13.0
96,12.0,8.0
123,22.0,15.0
114,13.0,10.0
83,12.0,7.0
88,17.0,7.0
88,14.0,9.0
131,13.0,4.0
106,15.0,16.0
108,18.0,18.0
99,18.0,8.0
91,19.0,8.0
152,11.0,6.0
149,12.0,8.0
117,10.0,3.0
126,12.0,4.0
121,4.0,11.0
107,7.0,1.0
124,5.0,7.0
305,16.0,20.0
139,10.0,2.0
122,9.0,8.0
75,21.0,33.0
71,26.0,44.0
79,11.0,51.0
81,19.0,50.0
60,23.0,41.0
62,23.0,34.0
68,24.0,34.0
68,23.0,46.0
70,19.0,37.0
65,16.0,36.0
66,27.0,40.0
63,28.0,38.0
63,14.0,50.0
72,16.0,41.0
66,22.0,43.0
123,23.0,8.0
147,28.0,5.0
109,28.0,6.0
133,29.0,13.0
252,53.0,26.0
137,30.0,20.0
131,31.0,5.0
137,26.0,14.0
143,26.0,4.0
131,33.0,5.0
136,30.0,4.0
141,25.0,4.0
138,22.0,12.0
136,32.0,5.0
683,60.0,50.0
691,69.0,51.0
119,11.0,5.0
107,16.0,5.0
103,12.0,9.0
119,13.0,15.0
111,15.0,18.0
455,52.0,25.0
555,50.0,58.0
238,27.0,21.0
393,27.0,19.0
515,31.0,47.0
427,43.0,22.0
537,36.0,47.0
447,43.0,23.0
479,40.0,49.0
105,9.0,10.0
101,3.0,5.0
108,13.0,54.0
428,35.0,20.0
501,41.0,44.0
113,12.0,10.0
449,45.0,18.0
113,9.0,5.0
530,49.0,54.0
487,42.0,39.0
67,6.0,16.0
71,5.0,17.0
94,15.0,4.0
62,9.0,12.0
98,9.0,7.0
85,8.0,10.0
58,6.0,5.0
95,12.0,3.0
76,8.0,4.0
101,13.0,3.0
101,11.0,6.0
71,6.0,5.0
88,9.0,11.0
94,7.0,8.0
77,7.0,11.0
66,4.0,10.0
105,9.0,4.0
98,6.0,4.0
89,7.0,3.0
86,6.0,4.0
76,7.0,2.0
97,11.0,3.0
97,12.0,4.0
96,7.0,1.0
89,5.0,3.0
94,11.0,2.0
85,5.0,9.0
83,6.0,4.0
104,11.0,1.0
96,10.0,3.0
93,10.0,2.0
92,5.0,7.0
106,9.0,11.0
89,9.0,12.0
95,15.0,22.0
100,7.0,20.0
86,16.0,12.0
97,7.0,9.0
127,6.0,5.0
116,8.0,5.0
85,14.0,8.0
91,9.0,17.0
81,11.0,7.0
128,7.0,6.0
99,7.0,12.0
98,4.0,9.0
149,14.0,6.0
152,15.0,8.0
165,21.0,3.0
175,26.0,6.0
189,16.0,5.0
149,20.0,3.0
173,14.0,3.0
159,14.0,6.0
147,13.0,6.0
138,14.0,7.0
174,18.0,8.0
145,19.0,8.0
186,13.0,6.0
136,22.0,7.0
161,18.0,9.0
159,13.0,6.0
129,14.0,33.0
166,9.0,28.0
149,11.0,17.0
172,13.0,13.0
103,11.0,19.0
182,15.0,12.0
127,9.0,26.0
174,15.0,49.0
157,16.0,40.0
114,7.0,29.0
154,13.0,11.0
137,7.0,15.0
138,18.0,28.0
178,17.0,48.0
142,23.0,25.0
85,16.0,19.0
80,16.0,7.0
87,13.0,23.0
77,24.0,6.0
92,12.0,17.0
80,17.0,3.0
90,16.0,20.0
83,10.0,18.0
62,18.0,4.0
87,19.0,3.0
84,16.0,7.0
93,25.0,3.0
94,25.0,5.0
81,25.0,5.0
69,18.0,3.0
152,7.0,13.0
155,17.0,8.0
198,21.0,11.0
198,11.0,15.0
169,2.0,16.0
207,22.0,12.0
157,5.0,16.0
178,3.0,17.0
230,16.0,14.0
192,9.0,15.0
185,10.0,12.0
198,8.0,17.0
177,9.0,13.0
140,7.0,10.0
155,6.0,12.0
217,11.0,9.0
236,9.0,10.0
297,20.0,14.0
236,15.0,7.0
239,18.0,6.0
829,46.0,31.0
287,19.0,11.0
288,26.0,9.0
222,6.0,6.0
249,19.0,3.0
287,13.0,9.0
225,12.0,5.0
249,14.0,11.0
257,14.0,8.0
633,60.0,81.0
622,60.0,53.0
567,56.0,51.0
554,48.0,43.0
515,40.0,73.0
409,37.0,17.0
482,53.0,14.0
643,68.0,57.0
605,72.0,41.0
350,36.0,17.0
401,33.0,16.0
369,33.0,17.0
384,35.0,15.0
466,35.0,60.0
632,66.0,50.0
328,15.0,38.0
186,16.0,37.0
172,9.0,34.0
215,21.0,56.0
175,18.0,37.0
190,17.0,36.0
189,21.0,52.0
164,15.0,28.0
172,21.0,27.0
188,17.0,34.0
234,23.0,55.0
159,20.0,25.0
200,18.0,42.0
224,28.0,59.0
207,23.0,58.0
148,16.0,24.0
295,17.0,12.0
273,23.0,11.0
232,14.0,13.0
560,17.0,12.0
212,10.0,9.0
262,15.0,13.0
629,32.0,17.0
220,10.0,14.0
197,14.0,12.0
239,17.0,7.0
279,18.0,22.0
261,22.0,17.0
243,11.0,13.0
192,11.0,12.0
251,17.0,15.0
227,31.0,23.0
598,36.0,44.0
265,15.0,16.0
216,28.0,13.0
813,75.0,56.0
261,17.0,22.0
245,22.0,13.0
275,25.0,14.0
244,30.0,16.0
289,17.0,14.0
283,31.0,14.0
298,18.0,14.0
144,33.0,18.0
153,23.0,9.0
127,25.0,18.0
143,31.0,5.0
135,14.0,29.0
153,30.0,5.0
148,27.0,18.0
140,18.0,5.0
125,16.0,26.0
115,18.0,24.0
155,22.0,12.0
105,9.0,25.0
128,26.0,5.0
125,18.0,21.0
110,13.0,17.0
111,6.0,16.0
88,22.0,5.0
110,12.0,6.0
91,23.0,4.0
109,11.0,3.0
81,12.0,1.0
95,9.0,8.0
94,7.0,3.0
79,10.0,6.0
116,3.0,13.0
137,4.0,20.0
143,9.0,15.0
104,6.0,4.0
126,7.0,6.0
113,8.0,5.0
4013,216.0,211.0
2927,188.0,149.0
2346,161.0,77.0
4503,268.0,217.0
3682,180.0,287.0
2814,171.0,170.0
3123,210.0,205.0
2606,227.0,147.0
3040,202.0,212.0
869,53.0,124.0
1197,101.0,72.0
2687,214.0,159.0
3610,221.0,195.0
4125,196.0,370.0
158,14.0,13.0
1368,138.0,65.0
4771,233.0,395.0
618,18.0,28.0
135,3.0,8.0
3332,223.0,202.0
2534,179.0,84.0
3258,225.0,131.0
2529,267.0,246.0
319,23.0,31.0
291,4.0,20.0
339,14.0,18.0
457,48.0,28.0
317,10.0,17.0
149,3.0,7.0
64,35.0,26.0
268,5.0,14.0
85,54.0,9.0
255,5.0,18.0
146,13.0,11.0
200,6.0,13.0
196,16.0,12.0
204,21.0,12.0
224,15.0,9.0
239,16.0,9.0
195,15.0,11.0
196,21.0,9.0
216,15.0,9.0
197,15.0,15.0
195,24.0,16.0
203,18.0,12.0
194,15.0,10.0
181,12.0,15.0
258,15.0,12.0
214,14.0,10.0
380,33.0,30.0
451,36.0,19.0
366,17.0,26.0
344,33.0,19.0
424,26.0,26.0
375,18.0,29.0
367,26.0,22.0
400,34.0,26.0
325,25.0,18.0
368,20.0,25.0
376,24.0,39.0
393,18.0,29.0
417,26.0,21.0
444,29.0,15.0
339,19.0,20.0
229,13.0,17.0
247,17.0,39.0
218,25.0,19.0
234,26.0,13.0
251,17.0,10.0
279,17.0,9.0
218,22.0,10.0
268,21.0,11.0
293,32.0,13.0
271,23.0,9.0
294,33.0,8.0
246,36.0,25.0
214,12.0,8.0
244,13.0,43.0
292,32.0,10.0
250,29.0,21.0
3038,175.0,124.0
2265,115.0,54.0
3120,183.0,109.0
1651,112.0,81.0
2606,227.0,147.0
171,13.0,14.0
1511,96.0,89.0
1530,79.0,126.0
2319,136.0,125.0
1257,82.0,70.0
1902,101.0,102.0
3245,190.0,193.0
2089,114.0,66.0
2926,123.0,221.0
3146,150.0,251.0
307,23.0,15.0
151,25.0,6.0
160,15.0,7.0
2510,128.0,210.0
165,18.0,5.0
85,15.0,3.0
1835,131.0,91.0
305,18.0,33.0
135,3.0,8.0
3036,160.0,190.0
182,6.0,8.0
2119,135.0,52.0
151,5.0,7.0
2546,158.0,68.0
88,15.0,6.0
632,28.0,34.0
166,7.0,11.0
162,26.0,3.0
149,3.0,7.0
722,61.0,82.0
178,4.0,12.0
146,13.0,11.0
165,9.0,12.0
149,57.0,25.0
184,38.0,28.0
172,16.0,17.0
137,19.0,10.0
132,31.0,25.0
174,38.0,35.0
169,55.0,22.0
183,21.0,18.0
149,10.0,14.0
171,41.0,26.0
181,25.0,21.0
140,30.0,26.0
165,30.0,11.0
137,16.0,35.0
164,23.0,44.0
190,10.0,20.0
158,28.0,48.0
95,18.0,10.0
139,14.0,40.0
110,33.0,15.0
120,28.0,17.0
147,12.0,9.0
132,4.0,5.0
152,18.0,53.0
106,13.0,18.0
113,14.0,32.0
111,8.0,6.0
163,7.0,11.0
130,9.0,7.0
104,21.0,17.0
132,8.0,13.0
120,15.0,4.0
147,23.0,5.0
134,13.0,4.0
144,14.0,2.0
139,24.0,2.0
146,9.0,14.0
127,25.0,5.0
146,20.0,5.0
148,9.0,17.0
132,26.0,5.0
127,11.0,2.0
136,23.0,3.0
132,24.0,4.0
120,17.0,5.0
210,35.0,7.0
225,35.0,4.0
163,29.0,7.0
161,29.0,3.0
190,35.0,18.0
166,27.0,24.0
194,37.0,16.0
189,31.0,4.0
189,34.0,4.0
159,19.0,16.0
151,19.0,11.0
151,32.0,7.0
218,32.0,7.0
162,22.0,12.0
210,29.0,5.0
230,39.0,9.0
80,14.0,6.0
98,21.0,19.0
80,10.0,19.0
90,38.0,7.0
93,33.0,9.0
102,25.0,15.0
101,24.0,9.0
103,19.0,15.0
74,16.0,10.0
102,22.0,16.0
68,16.0,8.0
103,10.0,40.0
106,15.0,30.0
74,12.0,15.0
114,22.0,14.0
181,6.0,17.0
572,11.0,53.0
167,8.0,18.0
177,7.0,18.0
194,6.0,18.0
173,8.0,18.0
182,8.0,20.0
185,9.0,20.0
196,6.0,17.0
192,8.0,20.0
167,5.0,23.0
165,1.0,20.0
167,4.0,19.0
115,15.0,14.0
109,17.0,6.0
108,9.0,2.0
119,14.0,6.0
121,9.0,5.0
115,8.0,2.0
112,14.0,19.0
121,16.0,6.0
127,17.0,3.0
111,8.0,1.0
132,15.0,4.0
104,13.0,17.0
138,17.0,5.0
125,12.0,3.0
124,9.0,1.0
205,15.0,9.0
181,6.0,26.0
172,15.0,8.0
613,45.0,46.0
239,7.0,29.0
148,6.0,14.0
57,2.0,4.0
66,1.0,6.0
175,11.0,6.0
124,11.0,4.0
157,16.0,10.0
141,13.0,6.0
159,14.0,5.0
191,16.0,6.0
199,7.0,30.0
193,22.0,97.0
168,16.0,34.0
173,24.0,11.0
161,25.0,9.0
176,26.0,8.0
135,16.0,15.0
169,24.0,11.0
188,11.0,21.0
319,15.0,50.0
228,37.0,28.0
222,28.0,29.0
153,18.0,6.0
157,17.0,23.0
148,17.0,6.0
327,18.0,59.0
90,8.0,5.0
100,11.0,5.0
127,16.0,3.0
86,8.0,7.0
100,13.0,4.0
92,11.0,4.0
131,13.0,3.0
113,14.0,4.0
129,14.0,2.0
150,15.0,2.0
141,10.0,5.0
99,10.0,6.0
96,12.0,3.0
99,6.0,6.0
118,13.0,4.0
88,12.0,17.0
74,11.0,38.0
89,12.0,41.0
89,15.0,2.0
84,3.0,54.0
70,13.0,19.0
83,16.0,9.0
99,10.0,19.0
82,12.0,3.0
83,5.0,9.0
82,10.0,5.0
90,7.0,65.0
75,12.0,15.0
85,15.0,1.0
101,7.0,10.0
248,16.0,20.0
632,42.0,40.0
270,13.0,10.0
222,15.0,5.0
319,14.0,9.0
323,16.0,17.0
255,10.0,6.0
212,16.0,11.0
279,17.0,16.0
342,22.0,91.0
285,21.0,18.0
228,9.0,10.0
293,23.0,14.0
663,106.0,107.0
261,37.0,62.0
321,41.0,34.0
316,43.0,41.0
333,35.0,50.0
265,25.0,55.0
304,40.0,29.0
324,26.0,72.0
339,29.0,73.0
278,29.0,29.0
286,29.0,37.0
220,39.0,54.0
294,15.0,69.0
431,43.0,20.0
489,33.0,31.0
419,16.0,64.0
123,4.0,2.0
138,11.0,2.0
141,11.0,3.0
143,6.0,2.0
153,9.0,3.0
137,4.0,5.0
92,21.0,9.0
80,12.0,17.0
84,21.0,13.0
100,9.0,24.0
103,22.0,9.0
109,14.0,13.0
87,13.0,10.0
89,22.0,8.0
399,30.0,38.0
102,13.0,11.0
85,7.0,23.0
91,9.0,26.0
101,17.0,13.0
199,8.0,12.0
207,21.0,8.0
146,8.0,8.0
154,9.0,7.0
133,5.0,9.0
196,11.0,12.0
185,19.0,9.0
134,9.0,5.0
163,9.0,15.0
125,12.0,9.0
116,7.0,9.0
211,13.0,66.0
171,11.0,21.0
111,8.0,8.0
159,12.0,7.0
337,26.0,25.0
142,5.0,13.0
54,9.0,9.0
49,10.0,11.0
62,10.0,13.0
56,11.0,8.0
45,13.0,10.0
63,12.0,11.0
58,10.0,8.0
47,12.0,9.0
45,10.0,10.0
62,6.0,16.0
52,8.0,12.0
60,10.0,9.0
50,9.0,9.0
60,9.0,7.0
57,9.0,9.0
141,6.0,30.0
185,7.0,23.0
122,23.0,5.0
149,28.0,10.0
145,3.0,16.0
408,35.0,40.0
301,44.0,16.0
167,13.0,11.0
145,32.0,15.0
189,14.0,38.0
125,5.0,16.0
127,6.0,15.0
168,30.0,7.0
137,32.0,14.0
119,9.0,12.0
120,10.0,27.0
119,14.0,10.0
139,17.0,8.0
142,10.0,15.0
145,14.0,10.0
108,7.0,23.0
114,5.0,21.0
134,8.0,20.0
125,16.0,25.0
108,18.0,13.0
112,16.0,14.0
108,15.0,13.0
123,12.0,11.0
98,11.0,16.0
79,6.0,12.0
152,21.0,6.0
87,8.0,11.0
439,68.0,16.0
81,11.0,
87,11.0,1.0
90,11.0,
74,10.0,2.0
99,8.0,2.0
82,14.0,
105,40.0,17.0
140,35.0,6.0
136,34.0,6.0
88,24.0,17.0
112,34.0,7.0
93,22.0,14.0
111,38.0,20.0
131,38.0,17.0
92,25.0,5.0
123,24.0,7.0
113,38.0,14.0
125,30.0,13.0
110,31.0,18.0
111,35.0,18.0
92,28.0,8.0
131,32.0,10.0
153,17.0,26.0
437,42.0,26.0
160,15.0,7.0
165,18.0,5.0
151,17.0,6.0
119,17.0,2.0
108,18.0,2.0
177,19.0,20.0
157,20.0,11.0
147,24.0,8.0
160,23.0,6.0
170,14.0,22.0
120,18.0,3.0
121,13.0,7.0
125,19.0,8.0
106,6.0,12.0
130,11.0,13.0
120,12.0,15.0
118,13.0,10.0
105,10.0,6.0
126,19.0,10.0
143,19.0,15.0
130,7.0,18.0
112,7.0,13.0
117,11.0,6.0
123,9.0,18.0
132,21.0,10.0
139,22.0,9.0
171,8.0,1.0
125,8.0,40.0
142,8.0,6.0
235,19.0,10.0
115,9.0,31.0
136,16.0,9.0
82,2.0,4.0
109,16.0,5.0
267,12.0,18.0
236,12.0,2.0
162,11.0,14.0
179,23.0,6.0
430,35.0,7.0
133,8.0,4.0
381,37.0,11.0
389,27.0,11.0
342,22.0,24.0
144,13.0,28.0
132,1.0,7.0
180,2.0,5.0
140,11.0,7.0
84,2.0,2.0
77,10.0,4.0
105,3.0,6.0
133,9.0,5.0
132,7.0,4.0
395,27.0,8.0
104,7.0,3.0
146,23.0,3.0
161,14.0,13.0
175,8.0,17.0
423,24.0,57.0
141,7.0,2.0
134,19.0,4.0
285,19.0,18.0
148,6.0,6.0
150,3.0,5.0
170,11.0,4.0
153,12.0,10.0
112,9.0,4.0
138,10.0,41.0
179,7.0,2.0
68,3.0,4.0
139,13.0,6.0
85,11.0,6.0
70,4.0,4.0
138,18.0,3.0
84,5.0,3.0
108,17.0,8.0
147,8.0,25.0
139,2.0,6.0
131,5.0,4.0
82,4.0,1.0
291,7.0,7.0
53,2.0,2.0
62,5.0,1.0
155,11.0,23.0
129,12.0,9.0
143,22.0,9.0
178,20.0,8.0
89,16.0,8.0
69,1.0,3.0
188,8.0,17.0
126,12.0,4.0
75,1.0,7.0
151,14.0,9.0
94,6.0,5.0
72,6.0,1.0
97,5.0,8.0
97,2.0,7.0
84,2.0,8.0
160,4.0,11.0
78,8.0,2.0
82,3.0,6.0
145,1.0,20.0
97,6.0,6.0
133,5.0,22.0
114,4.0,26.0
100,4.0,11.0
87,6.0,2.0
88,3.0,4.0
83,18.0,6.0
75,17.0,2.0
76,13.0,5.0
77,18.0,3.0
82,14.0,2.0
69,10.0,2.0
68,13.0,
84,16.0,4.0
87,21.0,3.0
71,15.0,2.0
73,20.0,3.0
73,11.0,3.0
77,21.0,1.0
74,12.0,3.0
81,13.0,4.0
88,6.0,11.0
120,6.0,16.0
92,5.0,16.0
109,11.0,8.0
115,13.0,9.0
92,10.0,9.0
111,10.0,13.0
119,10.0,7.0
90,7.0,11.0
109,14.0,10.0
104,10.0,18.0
115,12.0,12.0
87,5.0,11.0
114,10.0,10.0
118,11.0,12.0
120,18.0,15.0
114,15.0,11.0
123,19.0,5.0
109,9.0,9.0
138,14.0,8.0
124,17.0,7.0
111,19.0,8.0
127,13.0,5.0
129,10.0,7.0
137,20.0,13.0
132,15.0,9.0
117,14.0,6.0
139,17.0,10.0
114,14.0,5.0
138,14.0,8.0
295,13.0,6.0
286,22.0,16.0
246,19.0,11.0
278,12.0,8.0
309,11.0,9.0
313,15.0,4.0
283,24.0,8.0
268,12.0,7.0
328,22.0,18.0
276,23.0,9.0
278,16.0,16.0
310,22.0,10.0
298,22.0,7.0
309,14.0,9.0
303,25.0,12.0
203,23.0,43.0
171,45.0,27.0
187,18.0,10.0
200,32.0,19.0
168,33.0,30.0
176,27.0,9.0
382,31.0,81.0
207,33.0,16.0
184,47.0,24.0
172,30.0,29.0
215,35.0,10.0
206,34.0,16.0
206,40.0,11.0
152,23.0,28.0
154,35.0,24.0
142,36.0,9.0
127,19.0,9.0
180,40.0,10.0
161,18.0,20.0
169,40.0,11.0
445,44.0,16.0
156,21.0,25.0
198,39.0,9.0
137,13.0,15.0
189,39.0,15.0
223,33.0,6.0
198,23.0,17.0
159,21.0,29.0
76,10.0,2.0
91,14.0,8.0
67,11.0,4.0
88,9.0,4.0
76,12.0,4.0
75,14.0,4.0
90,11.0,2.0
86,15.0,3.0
82,11.0,4.0
87,16.0,5.0
94,8.0,5.0
92,17.0,7.0
94,11.0,5.0
86,10.0,7.0
97,11.0,2.0
396,36.0,34.0
316,40.0,11.0
1201,133.0,54.0
281,37.0,12.0
406,36.0,27.0
289,33.0,18.0
388,39.0,24.0
293,39.0,11.0
324,39.0,11.0
324,40.0,7.0
332,41.0,8.0
273,35.0,8.0
58,7.0,5.0
61,9.0,4.0
59,3.0,10.0
61,5.0,7.0
57,7.0,3.0
54,3.0,8.0
60,7.0,3.0
60,6.0,4.0
61,10.0,3.0
63,4.0,8.0
55,8.0,4.0
59,10.0,2.0
52,6.0,3.0
61,8.0,4.0
50,7.0,4.0
88,2.0,11.0
117,5.0,4.0
108,1.0,14.0
107,15.0,7.0
126,9.0,6.0
108,11.0,3.0
89,8.0,5.0
99,6.0,3.0
105,7.0,3.0
94,8.0,1.0
89,5.0,4.0
116,9.0,3.0
124,10.0,1.0
112,3.0,7.0
112,3.0,14.0
87,19.0,8.0
87,28.0,4.0
75,18.0,3.0
74,17.0,3.0
75,11.0,17.0
84,18.0,17.0
94,23.0,3.0
87,13.0,12.0
74,30.0,6.0
83,16.0,1.0
79,14.0,4.0
88,29.0,4.0
77,33.0,5.0
88,16.0,7.0
91,26.0,4.0
153,25.0,1.0
144,18.0,
104,15.0,7.0
129,13.0,4.0
147,19.0,1.0
115,11.0,1.0
150,18.0,1.0
145,20.0,1.0
166,26.0,1.0
119,22.0,2.0
132,18.0,1.0
145,14.0,1.0
174,22.0,1.0
126,16.0,2.0
115,22.0,
223,18.0,44.0
216,17.0,44.0
304,38.0,85.0
258,21.0,35.0
272,22.0,36.0
234,18.0,36.0
197,11.0,35.0
137,13.0,41.0
219,17.0,38.0
139,10.0,44.0
129,7.0,47.0
111,6.0,44.0
239,14.0,40.0
194,7.0,45.0
146,4.0,17.0
365,6.0,9.0
162,5.0,3.0
396,6.0,52.0
226,4.0,10.0
183,3.0,10.0
63,4.0,4.0
56,1.0,4.0
300,5.0,27.0
301,3.0,9.0
222,5.0,9.0
94,4.0,6.0
280,23.0,23.0
59,4.0,4.0
177,2.0,10.0
150,23.0,11.0
142,4.0,5.0
99,2.0,8.0
350,4.0,12.0
328,20.0,21.0
132,14.0,3.0
60,3.0,5.0
180,7.0,11.0
140,3.0,1.0
59,2.0,4.0
65,5.0,3.0
66,4.0,3.0
61,3.0,4.0
116,15.0,6.0
192,2.0,9.0
169,3.0,5.0
123,16.0,4.0
127,3.0,19.0
152,3.0,4.0
189,3.0,13.0
129,21.0,8.0
181,12.0,8.0
217,10.0,7.0
197,22.0,9.0
163,16.0,8.0
189,13.0,15.0
173,17.0,4.0
198,12.0,4.0
212,11.0,20.0
214,18.0,7.0
217,20.0,6.0
198,12.0,5.0
185,14.0,6.0
200,15.0,10.0
203,15.0,16.0
223,17.0,10.0
159,10.0,51.0
178,10.0,51.0
209,8.0,80.0
211,6.0,88.0
267,7.0,103.0
213,10.0,86.0
244,4.0,91.0
191,6.0,71.0
143,6.0,45.0
163,8.0,82.0
153,6.0,50.0
189,10.0,49.0
183,10.0,73.0
174,13.0,54.0
199,5.0,82.0
176,27.0,18.0
319,36.0,15.0
142,13.0,7.0
168,18.0,10.0
254,23.0,19.0
180,27.0,20.0
165,24.0,8.0
175,37.0,16.0
224,17.0,19.0
173,26.0,22.0
255,28.0,21.0
156,21.0,7.0
166,21.0,11.0
146,13.0,11.0
96,13.0,7.0
92,6.0,18.0
88,15.0,8.0
94,10.0,10.0
120,15.0,4.0
187,23.0,14.0
75,6.0,11.0
95,6.0,26.0
187,15.0,19.0
102,10.0,16.0
120,16.0,5.0
74,11.0,2.0
66,18.0,17.0
78,12.0,6.0
116,5.0,14.0
113,10.0,5.0
79,10.0,6.0
127,16.0,9.0
100,13.0,3.0
83,10.0,7.0
120,16.0,17.0
74,10.0,4.0
82,10.0,3.0
94,8.0,5.0
124,14.0,7.0
82,10.0,6.0
70,15.0,11.0
62,12.0,8.0
92,14.0,7.0
72,23.0,8.0
74,8.0,4.0
107,13.0,6.0
107,10.0,13.0
84,11.0,9.0
101,5.0,6.0
62,10.0,10.0
88,11.0,2.0
110,13.0,17.0
94,9.0,20.0
74,13.0,15.0
61,10.0,11.0
80,8.0,10.0
94,4.0,12.0
96,22.0,2.0
380,34.0,24.0
101,10.0,9.0
89,8.0,9.0
116,9.0,10.0
103,11.0,11.0
102,15.0,8.0
100,10.0,7.0
116,7.0,11.0
99,9.0,11.0
84,17.0,3.0
103,19.0,10.0
126,14.0,4.0
67,8.0,9.0
74,6.0,9.0
73,4.0,6.0
93,7.0,22.0
85,10.0,8.0
136,21.0,3.0
114,13.0,2.0
104,7.0,1.0
91,12.0,7.0
66,3.0,7.0
111,10.0,1.0
92,6.0,19.0
115,12.0,9.0
73,9.0,16.0
81,3.0,56.0
82,6.0,50.0
80,6.0,59.0
83,5.0,53.0
59,3.0,3.0
78,5.0,55.0
52,2.0,5.0
73,4.0,57.0
82,8.0,53.0
42,2.0,5.0
48,3.0,4.0
93,5.0,50.0
57,5.0,3.0
90,7.0,55.0
47,2.0,4.0
133,31.0,6.0
134,29.0,7.0
171,35.0,11.0
133,19.0,11.0
154,37.0,16.0
144,40.0,17.0
140,31.0,4.0
139,30.0,4.0
116,15.0,8.0
141,34.0,6.0
178,31.0,15.0
120,17.0,7.0
150,21.0,8.0
143,36.0,11.0
123,20.0,5.0
115,26.0,2.0
59,7.0,8.0
56,4.0,17.0
49,13.0,11.0
53,5.0,26.0
49,4.0,7.0
55,10.0,2.0
115,32.0,2.0
63,8.0,7.0
